object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
243303,33.222656,-4.780192,167.515653,-60.396584,1,0.0000,0.0000,0.0000,nan,0.018,16
243320,52.910156,-26.276812,220.926149,-54.363918,1,0.0000,0.0000,0.0000,nan,0.008,16
243552,33.750000,-4.630479,168.146242,-59.949072,1,0.4946,2.9440,0.9229,46.9769,0.019,90
243726,150.996094,2.985506,236.647967,43.287350,1,0.0000,0.0000,0.0000,nan,0.020,65
243928,150.644531,3.583322,235.698235,43.342784,1,0.0820,0.0990,0.0094,38.2915,0.018,42
244159,53.613281,-26.944359,222.237403,-53.863858,1,0.0000,0.0000,0.0000,nan,0.009,92
244228,0.589520,-47.161343,325.385896,-67.769893,1,0.1558,0.1596,0.1812,39.4131,0.009,42
244487,151.171875,2.238686,237.619933,42.994783,1,0.4197,0.4278,0.4815,41.8569,0.024,90
244614,151.171875,2.537361,237.288526,43.169764,1,0.4053,0.4892,0.3759,42.2046,0.024,90
244733,347.812500,-63.448284,320.128971,-50.202348,1,0.2330,0.2453,0.0090,40.4554,0.021,62
244805,0.965665,-46.375080,325.845907,-68.579427,1,0.2210,0.5498,0.1685,42.5091,0.007,62
244952,150.996094,4.181528,235.291975,43.970869,1,0.0000,0.0000,0.0000,nan,0.015,65
245078,349.160583,-64.760857,318.219706,-49.458924,1,0.0000,0.0000,0.0000,nan,0.020,65
245390,34.453125,-5.229529,169.987075,-59.956185,1,0.0669,0.0928,0.0151,38.1415,0.019,42
245457,1.694561,-45.191612,326.278557,-69.858253,1,0.6468,0.6459,0.0116,42.9336,0.011,90
245506,150.292969,2.686724,236.427488,42.541447,1,0.3642,0.3626,0.0085,41.4339,0.016,90
245571,1.363636,-46.768478,324.669342,-68.371416,1,0.2914,0.0951,1.0314,38.1980,0.008,90
245610,358.648071,-46.375080,329.462659,-67.716008,1,0.2498,0.4759,0.4256,42.1328,0.009,88
245807,1.708861,-45.586655,325.688716,-69.520253,1,0.9995,1.0159,0.0415,44.1425,0.011,90
245853,351.321442,-64.198746,317.458993,-50.429931,1,0.4845,0.5473,0.2839,42.4973,0.023,88
245887,149.238281,3.882372,234.283829,42.351155,1,0.0000,0.0000,0.0000,nan,0.033,92
245974,359.446716,-44.201530,331.730015,-69.805709,1,0.3348,0.3378,0.0108,41.2539,0.010,90
246012,52.910156,-27.279613,222.625192,-54.536648,1,0.0000,0.0000,0.0000,nan,0.007,16
246096,347.812500,-63.448284,320.128971,-50.202348,1,0.6124,0.6985,0.0437,43.1412,0.021,90
246195,152.050781,2.985506,237.495952,44.143927,1,0.0000,0.0000,0.0000,nan,0.019,16
246247,53.613281,-26.944359,222.237403,-53.863858,1,0.2786,0.2902,0.0222,40.8728,0.009,90
246511,33.574219,-5.379379,168.838090,-60.637536,1,0.2574,0.2351,0.0701,40.3504,0.017,90
246759,346.276581,-64.011238,320.448031,-49.344136,1,0.6274,0.6074,0.0355,42.7714,0.019,88
246768,52.207031,-28.291550,224.208534,-55.300157,1,0.2324,0.1564,0.8000,39.3658,0.007,62
246788,349.285706,-62.884678,319.786163,-51.046461,1,0.2527,0.3012,1.0979,40.9656,0.018,67
246789,53.789062,-27.784405,223.685697,-53.845803,1,0.2600,0.2678,0.0066,40.6727,0.009,62
247109,1.363636,-46.768478,324.669342,-68.371416,1,0.1629,2.6597,1.0880,46.7107,0.008,90
247729,52.558594,-27.279613,222.538937,-54.845107,1,0.1980,0.2834,0.0290,40.8135,0.008,42
247738,33.398438,-4.331149,167.226341,-59.936551,1,0.0000,0.0000,0.0000,nan,0.018,65
247781,151.171875,1.342993,238.602520,42.464379,1,0.0665,0.0847,0.0152,37.9328,0.026,42
247906,359.446716,-44.201530,331.730015,-69.805709,1,0.0000,0.0000,0.0000,nan,0.010,16
248046,33.925781,-5.979157,170.179895,-60.866303,1,0.2724,0.3090,0.0775,41.0296,0.022,52
248547,349.615387,-63.636005,318.927246,-50.506542,1,0.3731,0.4224,0.3629,41.8245,0.018,90
248648,150.996094,2.388015,237.313912,42.939977,1,0.1352,0.1344,0.0218,39.0061,0.021,42
248925,1.708861,-45.586655,325.688716,-69.520253,1,0.1672,0.1364,0.7446,39.0402,0.011,90
248938,33.750000,-4.630479,168.146242,-59.949072,1,0.2939,0.2984,0.0180,40.9420,0.019,42
249296,346.130127,-63.072620,321.423103,-50.042305,1,0.2999,0.3140,0.6668,41.0697,0.020,90
249825,348.529419,-61.755440,321.293980,-51.763351,1,0.3942,0.4175,1.0197,41.7942,0.016,90
249956,52.910156,-25.944481,220.366350,-54.301439,1,0.3123,0.3088,0.0547,41.0277,0.010,90
249983,352.132874,-63.636005,317.424173,-51.095855,1,0.0000,0.0000,0.0000,nan,0.021,65
249991,348.586945,-64.573555,318.693903,-49.477869,1,0.1596,0.1428,0.0207,39.1488,0.018,42
250218,148.886719,2.686724,235.347248,41.389003,1,0.1622,0.1627,0.0091,39.4594,0.028,42
250327,33.925781,-5.979157,170.179895,-60.866303,1,0.1503,0.2437,0.1289,40.4391,0.022,90
250572,150.117188,3.732834,235.120533,42.993809,1,2.0429,1.9502,0.0657,45.8902,0.020,88
250871,151.523438,3.134927,236.900695,43.803170,1,0.0000,0.0000,0.0000,nan,0.019,65
250956,1.753247,-46.768478,324.030235,-68.498041,1,0.2386,0.2368,1.0638,40.3685,0.014,90
251002,150.996094,2.985506,236.647967,43.287350,1,0.2562,0.2506,0.0148,40.5078,0.020,90
251079,33.750000,-4.630479,168.146242,-59.949072,1,0.4138,0.4768,0.0284,42.1376,0.019,90
251430,351.259003,-64.386185,317.344860,-50.255113,1,0.2851,0.5734,0.7832,42.6197,0.020,90
251728,51.855469,-28.630989,224.733260,-55.649872,1,0.4271,0.4620,0.2691,42.0557,0.009,90
252115,1.753247,-46.768478,324.030235,-68.498041,1,0.4679,0.4160,0.8255,41.7849,0.014,90
252136,351.259003,-64.386185,317.344860,-50.255113,1,0.3855,0.3835,0.1579,41.5768,0.020,90
252193,352.711273,-63.823658,316.922299,-51.059403,1,0.4182,0.3236,0.1064,41.1457,0.024,90
252245,51.328125,-27.784405,223.130589,-55.999499,1,0.4320,0.3553,0.0264,41.3824,0.013,90
252381,349.891296,-64.573555,317.972107,-49.786192,1,0.2797,0.3400,0.0625,41.2706,0.023,90
252543,358.636353,-46.768478,328.890146,-67.388837,1,0.2648,0.2689,0.0485,40.6828,0.008,42
252575,346.500000,-62.320400,321.951129,-50.736054,1,0.9330,0.8066,0.0532,43.5244,0.020,88
252610,35.859375,-4.630479,171.270769,-58.580806,1,0.2872,0.2904,0.1139,40.8744,0.022,42
252646,53.085938,-28.122234,224.100909,-54.509752,1,0.2984,0.2874,0.0079,40.8478,0.007,90
252924,349.615387,-63.636005,318.927246,-50.506542,1,0.0000,0.0000,0.0000,nan,0.018,16
253015,347.617462,-62.508568,321.121462,-50.904708,1,0.0000,0.0000,0.0000,nan,0.019,65
253072,52.207031,-28.291550,224.208534,-55.300157,1,0.1768,0.1912,0.0175,39.8476,0.007,42
253105,349.615387,-63.636005,318.927246,-50.506542,1,0.2977,0.3358,0.0125,41.2391,0.018,90
253231,52.031250,-26.443335,220.963669,-55.168557,1,0.2191,0.2403,0.0070,40.4050,0.014,42
253395,150.468750,1.641510,237.714575,42.075234,1,0.3124,0.3319,0.7349,41.2095,0.017,62
253633,152.050781,2.985506,237.495952,44.143927,1,0.2737,0.2666,0.0237,40.6612,0.019,42
253634,346.500000,-62.320400,321.951129,-50.736054,1,0.3396,0.4459,0.1585,41.9640,0.020,62
253796,32.871094,-4.780192,166.959493,-60.615132,1,0.5729,0.2496,0.4206,40.4984,0.017,90
253844,1.363636,-46.768478,324.669342,-68.371416,1,0.7365,0.7369,0.0130,43.2835,0.008,90
253860,346.130127,-63.072620,321.423103,-50.042305,1,0.5072,0.4818,0.0162,42.1645,0.020,90
254082,346.500000,-62.320400,321.951129,-50.736054,1,0.2561,2.6018,1.1704,46.6528,0.020,90
254147,151.171875,2.238686,237.619933,42.994783,1,0.1298,0.1470,0.0137,39.2177,0.024,42
254238,52.558594,-27.279613,222.538937,-54.845107,1,0.3864,0.3940,0.0146,41.6459,0.008,42
254305,350.230255,-61.943836,320.053946,-52.070537,1,0.2715,0.2646,0.0206,40.6429,0.017,90
254314,34.101562,-5.829153,170.247753,-60.638325,1,0.2398,0.2187,0.0229,40.1740,0.019,90
254469,346.655182,-63.260487,320.952196,-50.040935,1,0.0000,0.0000,0.0000,nan,0.019,16
254618,148.710938,2.836105,235.050801,41.328739,1,0.3407,0.3940,0.0549,41.6459,0.031,15
254732,346.562500,-63.448284,320.824720,-49.866957,1,0.7975,0.8973,0.0491,43.8097,0.021,90
254842,52.910156,-25.944481,220.366350,-54.301439,1,0.0000,0.0000,0.0000,nan,0.010,65
255194,35.683594,-5.379379,171.992947,-59.253501,1,0.9690,1.3729,0.2424,44.9516,0.020,88
255747,34.804688,-5.829153,171.307861,-60.174401,1,0.4595,0.4990,0.0254,42.2558,0.023,90
255763,53.085938,-28.122234,224.100909,-54.509752,1,0.2307,0.2243,0.0139,40.2355,0.007,42
255879,34.277344,-5.079716,169.526841,-59.956640,1,0.2892,0.2884,0.0189,40.8571,0.019,90
255891,150.820312,3.732834,235.666318,43.572109,1,0.0000,0.0000,0.0000,nan,0.016,65
256504,53.085938,-28.122234,224.100909,-54.509752,1,0.4650,0.6012,0.0449,42.7442,0.007,90
256581,346.562500,-63.448284,320.824720,-49.866957,1,0.0611,0.0994,0.0139,38.3007,0.021,42
256899,151.347656,3.583322,236.252362,43.918627,1,0.0000,0.0000,0.0000,nan,0.015,65
257007,52.207031,-28.630989,224.800211,-55.343637,1,0.4145,0.4781,0.3775,42.1445,0.009,90
257059,149.414062,2.238686,236.239766,41.565558,1,0.0000,0.0000,0.0000,nan,0.017,92
257209,1.753247,-46.768478,324.030235,-68.498041,1,0.2395,0.2416,0.6105,40.4176,0.014,90
257457,358.665253,-45.783966,330.353593,-68.203652,1,0.3476,0.3500,0.0136,41.3437,0.009,42
257526,52.910156,-25.944481,220.366350,-54.301439,1,0.5853,0.4983,0.0548,42.2524,0.010,90
257550,151.171875,2.537361,237.288526,43.169764,1,0.0000,0.0000,0.0000,nan,0.024,65
257906,34.277344,-5.679190,170.314930,-60.410322,1,0.3943,0.5953,0.2469,42.7183,0.020,62
258055,1.694561,-45.191612,326.278557,-69.858253,1,0.3365,0.3332,0.0062,41.2193,0.011,88
258231,359.415588,-46.768478,327.729895,-67.686097,1,0.7636,0.7992,0.0243,43.4998,0.009,90
258315,151.347656,3.583322,236.252362,43.918627,1,0.3747,0.4446,0.4906,41.9563,0.015,90
258452,349.429535,-62.508568,320.039643,-51.393745,1,0.1898,0.3950,0.4287,41.6525,0.020,67
258489,51.855469,-28.630989,224.733260,-55.649872,1,0.5130,0.4976,0.0113,42.2486,0.009,90
258789,52.910156,-25.944481,220.366350,-54.301439,1,0.5747,0.5863,0.0102,42.6782,0.010,95
258888,1.363636,-46.768478,324.669342,-68.371416,1,0.0000,0.0000,0.0000,nan,0.008,65
259447,151.347656,3.583322,236.252362,43.918627,1,0.7357,0.7906,0.0450,43.4710,0.015,88
259561,52.207031,-26.610098,221.298836,-55.042928,1,0.0000,0.0000,0.0000,nan,0.014,92
259644,346.500000,-62.320400,321.951129,-50.736054,1,0.2531,0.4251,0.2599,41.8410,0.020,42
259884,33.398438,-3.732834,166.492280,-59.466614,1,0.3188,0.3215,0.0232,41.1291,0.022,90
260024,359.446716,-44.201530,331.730015,-69.805709,1,0.3146,0.2966,0.0679,40.9268,0.010,90
260498,150.820312,3.732834,235.666318,43.572109,1,0.3859,0.3833,0.0085,41.5751,0.016,52
260564,348.529419,-61.755440,321.293980,-51.763351,1,0.3468,0.3526,0.0621,41.3630,0.016,90
260709,0.949367,-45.586655,326.991548,-69.251686,1,0.0000,0.0000,0.0000,nan,0.013,65
260996,151.171875,2.537361,237.288526,43.169764,1,2.0245,2.0436,0.0804,46.0145,0.024,88
261127,0.949367,-45.586655,326.991548,-69.251686,1,0.3269,0.3271,0.0082,41.1731,0.013,90
261542,1.363636,-46.768478,324.669342,-68.371416,1,0.3165,0.3050,0.5774,40.9969,0.008,90
261823,53.085938,-27.784405,223.525509,-54.460748,1,0.3842,0.4276,0.3391,41.8557,0.007,90
261863,53.613281,-28.630989,225.073365,-54.119461,1,0.7567,0.7926,0.0441,43.4777,0.006,88
262081,51.328125,-27.447618,222.535046,-55.950727,1,0.1462,0.1755,0.0152,39.6411,0.013,90
262146,34.453125,-5.229529,169.987075,-59.956185,1,0.3578,0.3291,0.5291,41.1881,0.019,42
262305,33.398438,-4.331149,167.226341,-59.936551,1,0.0000,0.0000,0.0000,nan,0.018,65
262311,150.292969,2.686724,236.427488,42.541447,1,0.3915,0.4917,0.5289,42.2178,0.016,90
262402,34.980469,-6.279288,172.180075,-60.389399,1,0.0855,0.0889,0.0222,38.0434,0.023,42
262661,51.328125,-27.784405,223.130589,-55.999499,1,0.7279,0.7901,0.0541,43.4693,0.013,90
262731,347.812500,-63.448284,320.128971,-50.202348,1,0.1803,0.2285,0.0422,40.2810,0.021,42
263223,151.699219,3.583322,236.533224,44.205648,1,0.3474,0.2163,0.4968,40.1463,0.016,42
263303,52.558594,-27.279613,222.538937,-54.845107,1,0.1985,2.4487,1.0257,46.4931,0.008,42
263344,53.437500,-29.142223,225.908120,-54.336118,1,0.1213,0.0683,0.0168,37.4392,0.008,62
263348,150.117188,2.238686,236.784618,42.139082,1,0.0000,0.0000,0.0000,nan,0.016,65
263595,348.586945,-64.573555,318.693903,-49.477869,1,0.4054,0.4738,0.2136,42.1212,0.018,90
263821,33.574219,-5.379379,168.838090,-60.637536,1,0.0000,0.0000,0.0000,nan,0.017,92
264234,351.259003,-64.386185,317.344860,-50.255113,1,0.0000,0.0000,0.0000,nan,0.020,65
264261,1.363636,-46.768478,324.669342,-68.371416,1,0.3527,0.3443,0.0338,41.3022,0.008,52
264580,347.812500,-63.448284,320.128971,-50.202348,1,0.0000,0.0000,0.0000,nan,0.021,65
264655,351.259003,-64.386185,317.344860,-50.255113,1,0.4601,0.4897,0.0117,42.2069,0.020,90
264774,1.753247,-46.768478,324.030235,-68.498041,1,0.1216,0.5899,0.2205,42.6944,0.014,67
265034,349.966217,-62.696659,319.542989,-51.376556,1,0.0000,0.0000,0.0000,nan,0.021,16
265397,151.347656,3.583322,236.252362,43.918627,1,0.2188,0.2015,1.0531,39.9746,0.015,90
265536,349.046051,-61.943836,320.796530,-51.753706,1,0.2136,0.6001,0.2975,42.7395,0.017,42
265537,2.097458,-45.783966,324.737840,-69.478613,1,0.2176,0.2589,0.0192,40.5883,0.011,90
265587,150.117188,3.732834,235.120533,42.993809,1,0.3228,0.3572,0.6837,41.3954,0.020,90
265666,0.189873,-45.586655,328.254458,-68.969298,1,0.3586,0.4118,0.3911,41.7590,0.007,90
265676,33.574219,-5.079716,168.448505,-60.407218,1,0.0000,0.0000,0.0000,nan,0.016,65
266014,347.617462,-62.508568,321.121462,-50.904708,1,0.5610,0.5979,0.0094,42.7296,0.019,42
266218,51.855469,-27.953188,223.543603,-55.561470,1,0.1573,0.1405,0.0172,39.1107,0.008,42
266405,53.789062,-27.784405,223.685697,-53.845803,1,0.4871,0.4592,0.2127,42.0400,0.009,90
266432,53.964844,-28.630989,225.142950,-53.813613,1,0.3782,0.3741,0.0132,41.5132,0.009,90
266651,0.929752,-44.597992,328.531426,-70.083244,1,0.0000,0.0000,0.0000,nan,0.011,65
266677,33.925781,-5.979157,170.179895,-60.866303,1,0.0000,0.0000,0.0000,nan,0.022,16
266702,150.468750,1.641510,237.714575,42.075234,1,0.0000,0.0000,0.0000,nan,0.017,65
266762,0.190678,-45.783966,327.956322,-68.803772,1,1.6295,1.8758,0.1248,45.7866,0.005,88
267192,346.562500,-63.448284,320.824720,-49.866957,1,0.2139,0.2241,0.0105,40.2330,0.021,62
267638,53.789062,-27.784405,223.685697,-53.845803,1,0.2907,0.3190,0.0448,41.1093,0.009,90
267911,347.861847,-61.943836,321.519104,-51.424048,1,0.2850,0.5305,0.0765,42.4160,0.017,42
267965,346.130127,-63.072620,321.423103,-50.042305,1,0.0765,0.0771,0.0143,37.7156,0.020,62
268128,150.820312,3.134927,236.341348,43.230123,1,0.3650,0.3441,0.2955,41.3012,0.016,90
268132,351.299988,-62.320400,319.038597,-52.026867,1,0.0000,0.0000,0.0000,nan,0.018,65
268605,32.871094,-4.780192,166.959493,-60.615132,1,0.3698,0.3559,0.0229,41.3866,0.017,52
268745,1.708861,-45.586655,325.688716,-69.520253,1,0.4606,0.4532,0.5648,42.0058,0.011,90
268757,52.910156,-27.279613,222.625192,-54.536648,1,0.3574,0.5161,0.4052,42.3440,0.007,90
268812,347.013428,-62.508568,321.472056,-50.735330,1,0.6261,0.7054,0.0490,43.1674,0.018,90
268949,33.925781,-5.979157,170.179895,-60.866303,1,0.5236,2.0253,0.7284,45.9906,0.022,90
268977,150.117188,3.732834,235.120533,42.993809,1,0.0000,0.0000,0.0000,nan,0.020,53
269068,349.891296,-64.573555,317.972107,-49.786192,1,0.0000,0.0000,0.0000,nan,0.023,65
269283,1.708861,-45.586655,325.688716,-69.520253,1,0.3701,0.4067,0.0529,41.7273,0.011,90
269366,351.259003,-64.386185,317.344860,-50.255113,1,0.0000,0.0000,0.0000,nan,0.020,65
269416,148.886719,2.686724,235.347248,41.389003,1,0.4789,0.5343,0.0459,42.4345,0.028,90
269454,347.013428,-62.508568,321.472056,-50.735330,1,0.0000,0.0000,0.0000,nan,0.018,65
269623,359.415588,-46.768478,327.729895,-67.686097,1,0.2305,0.2049,0.0170,40.0152,0.009,67
269733,33.574219,-6.579593,170.455585,-61.548219,1,0.5303,0.5881,0.0306,42.6864,0.021,90
269814,33.222656,-4.780192,167.515653,-60.396584,1,0.3821,0.3811,0.0235,41.5608,0.018,90
270009,52.558594,-27.279613,222.538937,-54.845107,1,0.7216,0.7583,0.0514,43.3598,0.008,95
270085,0.574468,-45.981140,327.041068,-68.778764,1,0.0000,0.0000,0.0000,nan,0.006,65
270203,52.558594,-27.279613,222.538937,-54.845107,1,0.4884,0.4654,0.0112,42.0746,0.008,90
270612,33.574219,-5.379379,168.838090,-60.637536,1,0.0611,0.2836,0.5704,40.8147,0.017,52
270675,53.964844,-28.630989,225.142950,-53.813613,1,0.4045,0.4239,0.9940,41.8335,0.009,90
271322,348.908447,-63.823658,319.169886,-50.176186,1,0.2794,0.2928,0.0078,40.8944,0.018,42
271394,349.429535,-62.508568,320.039643,-51.393745,1,0.3032,0.5616,0.2242,42.5650,0.020,90
271554,359.816315,-44.003082,331.451340,-70.123054,1,0.2002,0.6348,0.9412,42.8877,0.013,42
271819,53.964844,-28.630989,225.142950,-53.813613,1,0.6521,0.6510,0.0322,42.9546,0.009,90
271893,151.171875,2.537361,237.288526,43.169764,1,0.0000,0.0000,0.0000,nan,0.024,65
272197,347.846710,-64.760857,318.929827,-49.143596,1,0.0000,0.0000,0.0000,nan,0.019,16
272367,34.101562,-5.829153,170.247753,-60.638325,1,0.0000,0.0000,0.0000,nan,0.019,16
272586,35.683594,-5.379379,171.992947,-59.253501,1,0.0000,0.0000,0.0000,nan,0.020,65
272628,150.468750,3.732834,235.392208,43.283244,1,0.0000,0.0000,0.0000,nan,0.020,16
272839,358.665253,-45.783966,330.353593,-68.203652,1,0.2358,0.1835,0.0219,39.7479,0.009,90
272840,348.586945,-64.573555,318.693903,-49.477869,1,1.1871,1.6373,0.1461,45.4236,0.018,42
272926,53.261719,-27.615883,223.280041,-54.281374,1,0.3217,0.2843,0.0338,40.8212,0.006,90
273320,349.966217,-62.696659,319.542989,-51.376556,1,0.0000,0.0000,0.0000,nan,0.021,16
273326,349.966217,-62.696659,319.542989,-51.376556,1,0.2345,0.2518,0.0159,40.5197,0.021,42
273339,348.586945,-64.573555,318.693903,-49.477869,1,0.0000,0.0000,0.0000,nan,0.018,16
273526,151.171875,2.537361,237.288526,43.169764,1,0.1305,0.1309,0.0159,38.9446,0.024,52
273604,150.117188,2.238686,236.784618,42.139082,1,0.0000,0.0000,0.0000,nan,0.016,16
273762,151.171875,1.342993,238.602520,42.464379,1,0.0739,0.0747,0.0130,37.6452,0.026,42
273804,0.589520,-47.161343,325.385896,-67.769893,1,0.4371,0.4568,0.0263,42.0265,0.009,42
273938,51.855469,-28.630989,224.733260,-55.649872,1,0.3326,0.4098,0.0620,41.7464,0.009,62
274024,33.574219,-5.079716,168.448505,-60.407218,1,0.7288,0.8533,0.0831,43.6750,0.016,90
274283,358.312500,-44.993881,332.185785,-68.685906,1,0.3615,0.3724,0.0229,41.5017,0.009,42
274494,33.222656,-4.780192,167.515653,-60.396584,1,0.5766,0.5284,0.0379,42.4053,0.018,90
274498,149.414062,3.433834,234.919132,42.245550,1,0.0751,0.0937,0.0479,38.1636,0.027,62
274599,349.285706,-62.884678,319.786163,-51.046461,1,0.0000,0.0000,0.0000,nan,0.018,65
274913,1.694561,-45.191612,326.278557,-69.858253,1,0.3395,0.5620,0.1958,42.5671,0.011,42
274938,150.644531,3.583322,235.698235,43.342784,1,0.0000,0.0000,0.0000,nan,0.018,92
275009,359.814819,-44.399834,330.775011,-69.801007,1,0.0687,0.0677,0.0149,37.4192,0.009,42
275093,33.574219,-5.079716,168.448505,-60.407218,1,0.2651,0.2712,0.7636,40.7037,0.016,90
275128,1.723404,-45.981140,325.117958,-69.180825,1,0.3247,0.3075,0.0120,41.0174,0.010,62
275243,150.820312,3.134927,236.341348,43.230123,1,0.4653,0.4568,0.0141,42.0262,0.016,90
275418,152.050781,2.985506,237.495952,44.143927,1,0.0000,0.0000,0.0000,nan,0.019,65
275834,359.058563,-45.191612,330.695783,-68.844915,1,0.9918,0.9736,0.0239,44.0284,0.011,90
275987,53.085938,-28.122234,224.100909,-54.509752,1,0.2120,0.5397,0.0375,42.4606,0.007,62
276083,33.574219,-5.379379,168.838090,-60.637536,1,2.6752,2.5249,0.5812,46.5739,0.017,88
276457,150.996094,4.181528,235.291975,43.970869,1,0.1909,0.1714,0.0169,39.5839,0.015,67
276496,51.328125,-27.784405,223.130589,-55.999499,1,1.5518,1.5479,0.0680,45.2733,0.013,88
276677,151.347656,3.583322,236.252362,43.918627,1,0.0000,0.0000,0.0000,nan,0.015,65
277345,347.013428,-62.508568,321.472056,-50.735330,1,0.4619,0.4647,0.5113,42.0711,0.018,90
277515,0.929752,-44.597992,328.531426,-70.083244,1,0.6185,0.6620,0.0328,42.9989,0.011,90
277648,35.683594,-5.379379,171.992947,-59.253501,1,0.0000,0.0000,0.0000,nan,0.020,16
278398,151.347656,3.583322,236.252362,43.918627,1,0.5138,0.5443,0.0260,42.4832,0.015,90
278407,351.734680,-62.884678,318.284128,-51.651217,1,0.2890,0.2939,1.3191,40.9039,0.019,88
278480,149.414062,1.940072,236.565366,41.393323,1,0.0000,0.0000,0.0000,nan,0.018,53
278670,0.929752,-44.597992,328.531426,-70.083244,1,0.1206,0.1215,0.0164,38.7695,0.011,42
278959,52.910156,-27.953188,223.774083,-54.639214,1,0.2475,0.2452,0.0916,40.4542,0.007,67
278971,2.097458,-45.783966,324.737840,-69.478613,1,0.2775,0.6479,0.3814,42.9419,0.011,90
279158,32.871094,-4.780192,166.959493,-60.615132,1,0.6597,0.6066,0.0373,42.7678,0.017,90
279243,0.949367,-45.586655,326.991548,-69.251686,1,0.8880,0.8933,0.0291,43.7975,0.013,88
279292,148.886719,2.686724,235.347248,41.389003,1,0.3048,0.3106,0.0087,41.0422,0.028,15
279402,151.347656,4.181528,235.568369,44.259942,1,0.3550,0.5820,0.3428,42.6586,0.016,90
279501,34.277344,-5.079716,169.526841,-59.956640,1,0.3016,0.3111,0.1005,41.0463,0.019,90
279583,0.189873,-45.586655,328.254458,-68.969298,1,0.1677,0.1635,0.0149,39.4712,0.007,90
279617,150.820312,3.732834,235.666318,43.572109,1,0.0000,0.0000,0.0000,nan,0.016,65
279664,33.574219,-5.379379,168.838090,-60.637536,1,0.2960,0.2029,1.0348,39.9908,0.017,62
279734,53.261719,-27.615883,223.280041,-54.281374,1,0.4859,0.4936,0.0155,42.2277,0.006,90
279908,351.734680,-62.884678,318.284128,-51.651217,1,0.6906,0.7042,0.0080,43.1628,0.019,90
280334,33.574219,-5.079716,168.448505,-60.407218,1,0.0000,0.0000,0.0000,nan,0.016,65
280437,359.446716,-44.201530,331.730015,-69.805709,1,0.2667,0.2550,0.0061,40.5514,0.010,90
280766,34.453125,-5.229529,169.987075,-59.956185,1,0.2367,0.1739,0.0652,39.6194,0.019,90
280788,349.615387,-63.636005,318.927246,-50.506542,1,0.5439,0.3629,0.7294,41.4358,0.018,90
280814,52.207031,-28.630989,224.800211,-55.343637,1,0.0000,0.0000,0.0000,nan,0.009,16
280825,359.814819,-44.399834,330.775011,-69.801007,1,0.0000,0.0000,0.0000,nan,0.009,92
280917,351.299988,-62.320400,319.038597,-52.026867,1,0.4350,0.3887,0.0454,41.6112,0.018,90
