"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CPI","TOT","AGRWTH","M","2015-07",0.1860465,
"ITA","CPI","TOT","AGRWTH","M","2015-08",0.185701,
"ITA","CPI","TOT","AGRWTH","M","2015-09",0.1863933,
"ITA","CPI","TOT","AGRWTH","M","2015-10",0.2793296,
"ITA","CPI","TOT","AGRWTH","M","2015-11",0.09328358,
"ITA","CPI","TOT","AGRWTH","M","2015-12",0.09328358,
"ITA","CPI","TOT","AGRWTH","M","2016-01",0.252809,
"ITA","CPI","TOT","AGRWTH","M","2016-02",-0.3218284,
"ITA","CPI","TOT","AGRWTH","M","2016-03",-0.2143523,
"ITA","CPI","TOT","AGRWTH","M","2016-04",-0.5,
"ITA","CPI","TOT","AGRWTH","M","2016-05",-0.2927509,
"ITA","CPI","TOT","AGRWTH","M","2016-06",-0.3780148,
"ITA","CPI","TOT","AGRWTH","M","2016-07",-0.08588672,
"ITA","CPI","TOT","AGRWTH","M","2016-08",-0.07182577,
"ITA","CPI","TOT","AGRWTH","M","2016-09",0.1,
"ITA","CPI","TOT","AGRWTH","M","2016-10",-0.185701,
"ITA","CPI","TOT","AGRWTH","M","2016-11",0.0862069,
"ITA","CPI","TOT","AGRWTH","M","2016-12",0.4869525,
"ITA","CPI","TOT","AGRWTH","M","2017-01",1.004016,
"ITA","CPI","TOT","AGRWTH","M","2017-02",1.609658,
"ITA","CPI","TOT","AGRWTH","M","2017-03",1.405622,
"ITA","CPI","TOT","AGRWTH","M","2017-04",1.909548,
"ITA","CPI","TOT","AGRWTH","M","2017-05",1.402806,
"ITA","CPI","TOT","AGRWTH","M","2017-06",1.201201,
"ITA","CPI","TOT","AGRWTH","M","2017-07",1.098901,
"ITA","CPI","TOT","AGRWTH","M","2017-08",1.196411,
"ITA","CPI","TOT","AGRWTH","M","2017-09",1.098901,
"ITA","CPI","TOT","AGRWTH","M","2017-10",1,
"ITA","CPI","TOT","AGRWTH","M","2017-11",0.9009009,
"ITA","CPI","TOT","AGRWTH","M","2017-12",0.8973081,
"ITA","CPI","TOT","AGRWTH","M","2018-01",0.8946322,
"ITA","CPI","TOT","AGRWTH","M","2018-02",0.4950495,
"ITA","CPI","TOT","AGRWTH","M","2018-03",0.7920792,
"ITA","CPI","TOT","AGRWTH","M","2018-04",0.4930966,
"ITA","CPI","TOT","AGRWTH","M","2018-05",0.9881423,
"ITA","CPI","TOT","AGRWTH","M","2018-06",1.285856,
"ITA","CPI","TOT","AGRWTH","M","2018-07",1.482213,
"ITA","CPI","TOT","AGRWTH","M","2018-08",1.576355,
"ITA","CPI","TOT","AGRWTH","M","2018-09",1.383399,
"ITA","CPI","TOT","AGRWTH","M","2018-10",1.584158,
"ITA","CPI","TOT","AGRWTH","M","2018-11",1.587302,
"ITA","CPI","TOT","AGRWTH","M","2018-12",1.086957,
"ITA","CPI","TOT","AGRWTH","M","2019-01",0.8866995,
"ITA","CPI","TOT","AGRWTH","M","2019-02",0.9852217,
"ITA","CPI","TOT","AGRWTH","M","2019-03",0.9823183,
"ITA","CPI","TOT","AGRWTH","M","2019-04",1.07949,
"ITA","CPI","TOT","AGRWTH","M","2019-05",0.7827789,
"ITA","CPI","TOT","AGRWTH","M","2019-06",0.6835938,
"ITA","CPI","TOT","AGRWTH","M","2019-07",0.4868549,
"JPN","CPI","TOT","AGRWTH","M","2003-02",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2003-03",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2003-04",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2003-05",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2003-06",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2003-07",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2003-08",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2003-09",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2003-10",0,
"JPN","CPI","TOT","AGRWTH","M","2003-11",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2003-12",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2004-01",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2004-02",0,
"JPN","CPI","TOT","AGRWTH","M","2004-03",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2004-04",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2004-05",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2004-06",0,
"JPN","CPI","TOT","AGRWTH","M","2004-07",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2004-08",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2004-09",0,
"JPN","CPI","TOT","AGRWTH","M","2004-10",0.5,
"JPN","CPI","TOT","AGRWTH","M","2004-11",0.8,
"JPN","CPI","TOT","AGRWTH","M","2004-12",0.2,
"JPN","CPI","TOT","AGRWTH","M","2005-01",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2005-02",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2005-03",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2005-04",0,
"JPN","CPI","TOT","AGRWTH","M","2005-05",0.2,
"JPN","CPI","TOT","AGRWTH","M","2005-06",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2005-07",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2005-08",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2005-09",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2005-10",-0.7,
"JPN","CPI","TOT","AGRWTH","M","2005-11",-0.8,
"JPN","CPI","TOT","AGRWTH","M","2005-12",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2006-01",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2006-02",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2006-03",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2006-04",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2006-05",0.1,
"JPN","CPI","TOT","AGRWTH","M","2006-06",0.5,
"JPN","CPI","TOT","AGRWTH","M","2006-07",0.3,
"JPN","CPI","TOT","AGRWTH","M","2006-08",0.9,
"JPN","CPI","TOT","AGRWTH","M","2006-09",0.6,
"JPN","CPI","TOT","AGRWTH","M","2006-10",0.4,
"JPN","CPI","TOT","AGRWTH","M","2006-11",0.3,
"JPN","CPI","TOT","AGRWTH","M","2006-12",0.3,
"JPN","CPI","TOT","AGRWTH","M","2007-01",0,
"JPN","CPI","TOT","AGRWTH","M","2007-02",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2007-03",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2007-04",0,
"JPN","CPI","TOT","AGRWTH","M","2007-05",0,
"JPN","CPI","TOT","AGRWTH","M","2007-06",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2007-07",0,
"JPN","CPI","TOT","AGRWTH","M","2007-08",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2007-09",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2007-10",0.3,
"JPN","CPI","TOT","AGRWTH","M","2007-11",0.6,
"JPN","CPI","TOT","AGRWTH","M","2007-12",0.7,
"JPN","CPI","TOT","AGRWTH","M","2008-01",0.7,
"JPN","CPI","TOT","AGRWTH","M","2008-02",1,
"JPN","CPI","TOT","AGRWTH","M","2008-03",1.2,
"JPN","CPI","TOT","AGRWTH","M","2008-04",0.8,
"JPN","CPI","TOT","AGRWTH","M","2008-05",1.3,
"JPN","CPI","TOT","AGRWTH","M","2008-06",2,
"JPN","CPI","TOT","AGRWTH","M","2008-07",2.3,
"JPN","CPI","TOT","AGRWTH","M","2008-08",2.1,
"JPN","CPI","TOT","AGRWTH","M","2008-09",2.1,
"JPN","CPI","TOT","AGRWTH","M","2008-10",1.7,
"JPN","CPI","TOT","AGRWTH","M","2008-11",1,
"JPN","CPI","TOT","AGRWTH","M","2008-12",0.4,
"JPN","CPI","TOT","AGRWTH","M","2009-01",0,
"JPN","CPI","TOT","AGRWTH","M","2009-02",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2009-03",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2009-04",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2009-05",-1.1,
"JPN","CPI","TOT","AGRWTH","M","2009-06",-1.8,
"JPN","CPI","TOT","AGRWTH","M","2009-07",-2.2,
"JPN","CPI","TOT","AGRWTH","M","2009-08",-2.2,
"JPN","CPI","TOT","AGRWTH","M","2009-09",-2.2,
"JPN","CPI","TOT","AGRWTH","M","2009-10",-2.5,
"JPN","CPI","TOT","AGRWTH","M","2009-11",-1.9,
"JPN","CPI","TOT","AGRWTH","M","2009-12",-1.7,
"JPN","CPI","TOT","AGRWTH","M","2010-01",-1.3,
"JPN","CPI","TOT","AGRWTH","M","2010-02",-1.1,
"JPN","CPI","TOT","AGRWTH","M","2010-03",-1.1,
"JPN","CPI","TOT","AGRWTH","M","2010-04",-1.2,
"JPN","CPI","TOT","AGRWTH","M","2010-05",-0.9,
"JPN","CPI","TOT","AGRWTH","M","2010-06",-0.7,
"JPN","CPI","TOT","AGRWTH","M","2010-07",-0.9,
"JPN","CPI","TOT","AGRWTH","M","2010-08",-0.9,
"JPN","CPI","TOT","AGRWTH","M","2010-09",-0.6,
"JPN","CPI","TOT","AGRWTH","M","2010-10",0.2,
"JPN","CPI","TOT","AGRWTH","M","2010-11",0.1,
"JPN","CPI","TOT","AGRWTH","M","2010-12",0,
"JPN","CPI","TOT","AGRWTH","M","2011-01",-0.6,
"JPN","CPI","TOT","AGRWTH","M","2011-02",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2011-03",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2011-04",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2011-05",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2011-06",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2011-07",0.2,
"JPN","CPI","TOT","AGRWTH","M","2011-08",0.2,
"JPN","CPI","TOT","AGRWTH","M","2011-09",0,
"JPN","CPI","TOT","AGRWTH","M","2011-10",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2011-11",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2011-12",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2012-01",0.1,
"JPN","CPI","TOT","AGRWTH","M","2012-02",0.3,
"JPN","CPI","TOT","AGRWTH","M","2012-03",0.5,
"JPN","CPI","TOT","AGRWTH","M","2012-04",0.4,
"JPN","CPI","TOT","AGRWTH","M","2012-05",0.2,
"JPN","CPI","TOT","AGRWTH","M","2012-06",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2012-07",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2012-08",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2012-09",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2012-10",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2012-11",-0.2,
"JPN","CPI","TOT","AGRWTH","M","2012-12",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2013-01",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2013-02",-0.7,
"JPN","CPI","TOT","AGRWTH","M","2013-03",-0.9,
"JPN","CPI","TOT","AGRWTH","M","2013-04",-0.7,
"JPN","CPI","TOT","AGRWTH","M","2013-05",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2013-06",0.2,
"JPN","CPI","TOT","AGRWTH","M","2013-07",0.7,
"JPN","CPI","TOT","AGRWTH","M","2013-08",0.9,
"JPN","CPI","TOT","AGRWTH","M","2013-09",1.1,
"JPN","CPI","TOT","AGRWTH","M","2013-10",1.1,
"JPN","CPI","TOT","AGRWTH","M","2013-11",1.5,
"JPN","CPI","TOT","AGRWTH","M","2013-12",1.6,
"JPN","CPI","TOT","AGRWTH","M","2014-01",1.4,
"JPN","CPI","TOT","AGRWTH","M","2014-02",1.5,
"JPN","CPI","TOT","AGRWTH","M","2014-03",1.6,
"JPN","CPI","TOT","AGRWTH","M","2014-04",3.4,
"JPN","CPI","TOT","AGRWTH","M","2014-05",3.7,
"JPN","CPI","TOT","AGRWTH","M","2014-06",3.6,
"JPN","CPI","TOT","AGRWTH","M","2014-07",3.4,
"JPN","CPI","TOT","AGRWTH","M","2014-08",3.3,
"JPN","CPI","TOT","AGRWTH","M","2014-09",3.2,
"JPN","CPI","TOT","AGRWTH","M","2014-10",2.9,
"JPN","CPI","TOT","AGRWTH","M","2014-11",2.4,
"JPN","CPI","TOT","AGRWTH","M","2014-12",2.4,
"JPN","CPI","TOT","AGRWTH","M","2015-01",2.4,
"JPN","CPI","TOT","AGRWTH","M","2015-02",2.2,
"JPN","CPI","TOT","AGRWTH","M","2015-03",2.3,
"JPN","CPI","TOT","AGRWTH","M","2015-04",0.6,
"JPN","CPI","TOT","AGRWTH","M","2015-05",0.5,
"JPN","CPI","TOT","AGRWTH","M","2015-06",0.4,
"JPN","CPI","TOT","AGRWTH","M","2015-07",0.2,
"JPN","CPI","TOT","AGRWTH","M","2015-08",0.2,
"JPN","CPI","TOT","AGRWTH","M","2015-09",0,
"JPN","CPI","TOT","AGRWTH","M","2015-10",0.3,
"JPN","CPI","TOT","AGRWTH","M","2015-11",0.3,
"JPN","CPI","TOT","AGRWTH","M","2015-12",0.2,
"JPN","CPI","TOT","AGRWTH","M","2016-01",-0.1,
"JPN","CPI","TOT","AGRWTH","M","2016-02",0.2,
"JPN","CPI","TOT","AGRWTH","M","2016-03",0,
"JPN","CPI","TOT","AGRWTH","M","2016-04",-0.3,
"JPN","CPI","TOT","AGRWTH","M","2016-05",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2016-06",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2016-07",-0.4,
"JPN","CPI","TOT","AGRWTH","M","2016-08",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2016-09",-0.5,
"JPN","CPI","TOT","AGRWTH","M","2016-10",0.1,
"JPN","CPI","TOT","AGRWTH","M","2016-11",0.5,
"JPN","CPI","TOT","AGRWTH","M","2016-12",0.3,
"JPN","CPI","TOT","AGRWTH","M","2017-01",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-02",0.3,
"JPN","CPI","TOT","AGRWTH","M","2017-03",0.2,
"JPN","CPI","TOT","AGRWTH","M","2017-04",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-05",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-06",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-07",0.4,
"JPN","CPI","TOT","AGRWTH","M","2017-08",0.7,
"JPN","CPI","TOT","AGRWTH","M","2017-09",0.7,
"JPN","CPI","TOT","AGRWTH","M","2017-10",0.2,
"JPN","CPI","TOT","AGRWTH","M","2017-11",0.6,
"JPN","CPI","TOT","AGRWTH","M","2017-12",1,
"JPN","CPI","TOT","AGRWTH","M","2018-01",1.4,
"JPN","CPI","TOT","AGRWTH","M","2018-02",1.5,
"JPN","CPI","TOT","AGRWTH","M","2018-03",1.1,
"JPN","CPI","TOT","AGRWTH","M","2018-04",0.6,
"JPN","CPI","TOT","AGRWTH","M","2018-05",0.7,
"JPN","CPI","TOT","AGRWTH","M","2018-06",0.7,
"JPN","CPI","TOT","AGRWTH","M","2018-07",0.9,
"JPN","CPI","TOT","AGRWTH","M","2018-08",1.3,
"JPN","CPI","TOT","AGRWTH","M","2018-09",1.2,
"JPN","CPI","TOT","AGRWTH","M","2018-10",1.4,
"JPN","CPI","TOT","AGRWTH","M","2018-11",0.8,
"JPN","CPI","TOT","AGRWTH","M","2018-12",0.3,
"JPN","CPI","TOT","AGRWTH","M","2019-01",0.2,
"JPN","CPI","TOT","AGRWTH","M","2019-02",0.2,
"JPN","CPI","TOT","AGRWTH","M","2019-03",0.5,
"JPN","CPI","TOT","AGRWTH","M","2019-04",0.9,
"JPN","CPI","TOT","AGRWTH","M","2019-05",0.7,
"JPN","CPI","TOT","AGRWTH","M","2019-06",0.7,
"KOR","CPI","TOT","AGRWTH","M","2003-02",3.885638,
"KOR","CPI","TOT","AGRWTH","M","2003-03",4.524861,
"KOR","CPI","TOT","AGRWTH","M","2003-04",3.749015,
"KOR","CPI","TOT","AGRWTH","M","2003-05",3.175405,
"KOR","CPI","TOT","AGRWTH","M","2003-06",2.991675,
"KOR","CPI","TOT","AGRWTH","M","2003-07",3.187296,
"KOR","CPI","TOT","AGRWTH","M","2003-08",2.979104,
"KOR","CPI","TOT","AGRWTH","M","2003-09",3.332499,
"KOR","CPI","TOT","AGRWTH","M","2003-10",3.714242,
"KOR","CPI","TOT","AGRWTH","M","2003-11",3.432083,
"KOR","CPI","TOT","AGRWTH","M","2003-12",3.419052,
"KOR","CPI","TOT","AGRWTH","M","2004-01",3.394245,
"KOR","CPI","TOT","AGRWTH","M","2004-02",3.285272,
"KOR","CPI","TOT","AGRWTH","M","2004-03",3.065233,
"KOR","CPI","TOT","AGRWTH","M","2004-04",3.251238,
"KOR","CPI","TOT","AGRWTH","M","2004-05",3.348196,
"KOR","CPI","TOT","AGRWTH","M","2004-06",3.629945,
"KOR","CPI","TOT","AGRWTH","M","2004-07",4.359037,
"KOR","CPI","TOT","AGRWTH","M","2004-08",4.791656,
"KOR","CPI","TOT","AGRWTH","M","2004-09",3.852263,
"KOR","CPI","TOT","AGRWTH","M","2004-10",3.760086,
"KOR","CPI","TOT","AGRWTH","M","2004-11",3.319547,
"KOR","CPI","TOT","AGRWTH","M","2004-12",3.035099,
"KOR","CPI","TOT","AGRWTH","M","2005-01",3.402775,
"KOR","CPI","TOT","AGRWTH","M","2005-02",3.365225,
"KOR","CPI","TOT","AGRWTH","M","2005-03",2.988527,
"KOR","CPI","TOT","AGRWTH","M","2005-04",3.09235,
"KOR","CPI","TOT","AGRWTH","M","2005-05",3.077935,
"KOR","CPI","TOT","AGRWTH","M","2005-06",2.767511,
"KOR","CPI","TOT","AGRWTH","M","2005-07",2.553241,
"KOR","CPI","TOT","AGRWTH","M","2005-08",1.973923,
"KOR","CPI","TOT","AGRWTH","M","2005-09",2.481985,
"KOR","CPI","TOT","AGRWTH","M","2005-10",2.278501,
"KOR","CPI","TOT","AGRWTH","M","2005-11",2.48921,
"KOR","CPI","TOT","AGRWTH","M","2005-12",2.618973,
"KOR","CPI","TOT","AGRWTH","M","2006-01",2.2248,
"KOR","CPI","TOT","AGRWTH","M","2006-02",2.01425,
"KOR","CPI","TOT","AGRWTH","M","2006-03",2.002169,
"KOR","CPI","TOT","AGRWTH","M","2006-04",2.000153,
"KOR","CPI","TOT","AGRWTH","M","2006-05",2.302048,
"KOR","CPI","TOT","AGRWTH","M","2006-06",2.411397,
"KOR","CPI","TOT","AGRWTH","M","2006-07",2.399164,
"KOR","CPI","TOT","AGRWTH","M","2006-08",2.691951,
"KOR","CPI","TOT","AGRWTH","M","2006-09",2.48005,
"KOR","CPI","TOT","AGRWTH","M","2006-10",2.187191,
"KOR","CPI","TOT","AGRWTH","M","2006-11",2.096692,
"KOR","CPI","TOT","AGRWTH","M","2006-12",2.089147,
"KOR","CPI","TOT","AGRWTH","M","2007-01",1.682092,
"KOR","CPI","TOT","AGRWTH","M","2007-02",2.170794,
"KOR","CPI","TOT","AGRWTH","M","2007-03",2.159281,
"KOR","CPI","TOT","AGRWTH","M","2007-04",2.449602,
"KOR","CPI","TOT","AGRWTH","M","2007-05",2.348788,
"KOR","CPI","TOT","AGRWTH","M","2007-06",2.548336,
"KOR","CPI","TOT","AGRWTH","M","2007-07",2.539651,
"KOR","CPI","TOT","AGRWTH","M","2007-08",2.038442,
"KOR","CPI","TOT","AGRWTH","M","2007-09",2.323773,
"KOR","CPI","TOT","AGRWTH","M","2007-10",3.015873,
"KOR","CPI","TOT","AGRWTH","M","2007-11",3.519091,
"KOR","CPI","TOT","AGRWTH","M","2007-12",3.606973,
"KOR","CPI","TOT","AGRWTH","M","2008-01",3.890129,
"KOR","CPI","TOT","AGRWTH","M","2008-02",3.575608,
"KOR","CPI","TOT","AGRWTH","M","2008-03",3.938281,
"KOR","CPI","TOT","AGRWTH","M","2008-04",4.115989,
"KOR","CPI","TOT","AGRWTH","M","2008-05",4.874958,
"KOR","CPI","TOT","AGRWTH","M","2008-06",5.544045,
"KOR","CPI","TOT","AGRWTH","M","2008-07",5.904135,
"KOR","CPI","TOT","AGRWTH","M","2008-08",5.613507,
"KOR","CPI","TOT","AGRWTH","M","2008-09",5.108846,
"KOR","CPI","TOT","AGRWTH","M","2008-10",4.8151,
"KOR","CPI","TOT","AGRWTH","M","2008-11",4.532213,
"KOR","CPI","TOT","AGRWTH","M","2008-12",4.138585,
"KOR","CPI","TOT","AGRWTH","M","2009-01",3.746852,
"KOR","CPI","TOT","AGRWTH","M","2009-02",4.103838,
"KOR","CPI","TOT","AGRWTH","M","2009-03",3.880956,
"KOR","CPI","TOT","AGRWTH","M","2009-04",3.58302,
"KOR","CPI","TOT","AGRWTH","M","2009-05",2.734393,
"KOR","CPI","TOT","AGRWTH","M","2009-06",1.993049,
"KOR","CPI","TOT","AGRWTH","M","2009-07",1.618728,
"KOR","CPI","TOT","AGRWTH","M","2009-08",2.162578,
"KOR","CPI","TOT","AGRWTH","M","2009-09",2.160618,
"KOR","CPI","TOT","AGRWTH","M","2009-10",1.982267,
"KOR","CPI","TOT","AGRWTH","M","2009-11",2.439053,
"KOR","CPI","TOT","AGRWTH","M","2009-12",2.800649,
"KOR","CPI","TOT","AGRWTH","M","2010-01",3.51834,
"KOR","CPI","TOT","AGRWTH","M","2010-02",2.984819,
"KOR","CPI","TOT","AGRWTH","M","2010-03",2.458886,
"KOR","CPI","TOT","AGRWTH","M","2010-04",2.598269,
"KOR","CPI","TOT","AGRWTH","M","2010-05",2.701205,
"KOR","CPI","TOT","AGRWTH","M","2010-06",2.688872,
"KOR","CPI","TOT","AGRWTH","M","2010-07",2.530432,
"KOR","CPI","TOT","AGRWTH","M","2010-08",2.681131,
"KOR","CPI","TOT","AGRWTH","M","2010-09",3.407687,
"KOR","CPI","TOT","AGRWTH","M","2010-10",3.682515,
"KOR","CPI","TOT","AGRWTH","M","2010-11",2.988028,
"KOR","CPI","TOT","AGRWTH","M","2010-12",3.033528,
"KOR","CPI","TOT","AGRWTH","M","2011-01",3.440994,
"KOR","CPI","TOT","AGRWTH","M","2011-02",3.938728,
"KOR","CPI","TOT","AGRWTH","M","2011-03",4.133366,
"KOR","CPI","TOT","AGRWTH","M","2011-04",3.815792,
"KOR","CPI","TOT","AGRWTH","M","2011-05",3.912196,
"KOR","CPI","TOT","AGRWTH","M","2011-06",4.217106,
"KOR","CPI","TOT","AGRWTH","M","2011-07",4.509045,
"KOR","CPI","TOT","AGRWTH","M","2011-08",4.68579,
"KOR","CPI","TOT","AGRWTH","M","2011-09",3.759178,
"KOR","CPI","TOT","AGRWTH","M","2011-10",3.561498,
"KOR","CPI","TOT","AGRWTH","M","2011-11",4.175172,
"KOR","CPI","TOT","AGRWTH","M","2011-12",4.158648,
"KOR","CPI","TOT","AGRWTH","M","2012-01",3.345869,
"KOR","CPI","TOT","AGRWTH","M","2012-02",3.032858,
"KOR","CPI","TOT","AGRWTH","M","2012-03",2.661791,
"KOR","CPI","TOT","AGRWTH","M","2012-04",2.55302,
"KOR","CPI","TOT","AGRWTH","M","2012-05",2.538555,
"KOR","CPI","TOT","AGRWTH","M","2012-06",2.196198,
"KOR","CPI","TOT","AGRWTH","M","2012-07",1.477122,
"KOR","CPI","TOT","AGRWTH","M","2012-08",1.266472,
"KOR","CPI","TOT","AGRWTH","M","2012-09",2.087324,
"KOR","CPI","TOT","AGRWTH","M","2012-10",2.091309,
"KOR","CPI","TOT","AGRWTH","M","2012-11",1.631426,
"KOR","CPI","TOT","AGRWTH","M","2012-12",1.425858,
"KOR","CPI","TOT","AGRWTH","M","2013-01",1.629169,
"KOR","CPI","TOT","AGRWTH","M","2013-02",1.583652,
"KOR","CPI","TOT","AGRWTH","M","2013-03",1.461025,
"KOR","CPI","TOT","AGRWTH","M","2013-04",1.329647,
"KOR","CPI","TOT","AGRWTH","M","2013-05",1.148439,
"KOR","CPI","TOT","AGRWTH","M","2013-06",1.168701,
"KOR","CPI","TOT","AGRWTH","M","2013-07",1.615397,
"KOR","CPI","TOT","AGRWTH","M","2013-08",1.504683,
"KOR","CPI","TOT","AGRWTH","M","2013-09",0.9802816,
"KOR","CPI","TOT","AGRWTH","M","2013-10",0.8608911,
"KOR","CPI","TOT","AGRWTH","M","2013-11",1.201093,
"KOR","CPI","TOT","AGRWTH","M","2013-12",1.143381,
"KOR","CPI","TOT","AGRWTH","M","2014-01",1.080296,
"KOR","CPI","TOT","AGRWTH","M","2014-02",1.01246,
"KOR","CPI","TOT","AGRWTH","M","2014-03",1.292008,
"KOR","CPI","TOT","AGRWTH","M","2014-04",1.498196,
"KOR","CPI","TOT","AGRWTH","M","2014-05",1.665798,
"KOR","CPI","TOT","AGRWTH","M","2014-06",1.658617,
"KOR","CPI","TOT","AGRWTH","M","2014-07",1.589716,
"KOR","CPI","TOT","AGRWTH","M","2014-08",1.408107,
"KOR","CPI","TOT","AGRWTH","M","2014-09",1.146437,
"KOR","CPI","TOT","AGRWTH","M","2014-10",1.14994,
"KOR","CPI","TOT","AGRWTH","M","2014-11",0.9657702,
"KOR","CPI","TOT","AGRWTH","M","2014-12",0.8333418,
"KOR","CPI","TOT","AGRWTH","M","2015-01",0.9746273,
"KOR","CPI","TOT","AGRWTH","M","2015-02",0.644992,
"KOR","CPI","TOT","AGRWTH","M","2015-03",0.4705147,
"KOR","CPI","TOT","AGRWTH","M","2015-04",0.4359777,
"KOR","CPI","TOT","AGRWTH","M","2015-05",0.5518641,
"KOR","CPI","TOT","AGRWTH","M","2015-06",0.701539,
"KOR","CPI","TOT","AGRWTH","M","2015-07",0.7346808,
"KOR","CPI","TOT","AGRWTH","M","2015-08",0.700297,
"KOR","CPI","TOT","AGRWTH","M","2015-09",0.5039756,
"KOR","CPI","TOT","AGRWTH","M","2015-10",0.8075885,
"KOR","CPI","TOT","AGRWTH","M","2015-11",0.8193082,
"KOR","CPI","TOT","AGRWTH","M","2015-12",1.132213,
"KOR","CPI","TOT","AGRWTH","M","2016-01",0.6214293,
"KOR","CPI","TOT","AGRWTH","M","2016-02",1.113228,
"KOR","CPI","TOT","AGRWTH","M","2016-03",0.8423586,
"KOR","CPI","TOT","AGRWTH","M","2016-04",1.002506,
"KOR","CPI","TOT","AGRWTH","M","2016-05",0.7797661,
"KOR","CPI","TOT","AGRWTH","M","2016-06",0.7396302,
"KOR","CPI","TOT","AGRWTH","M","2016-07",0.369151,
"KOR","CPI","TOT","AGRWTH","M","2016-08",0.4881937,
"KOR","CPI","TOT","AGRWTH","M","2016-09",1.348517,
"KOR","CPI","TOT","AGRWTH","M","2016-10",1.488363,
"KOR","CPI","TOT","AGRWTH","M","2016-11",1.531225,
"KOR","CPI","TOT","AGRWTH","M","2016-12",1.337058,
"KOR","CPI","TOT","AGRWTH","M","2017-01",2.241259,
"KOR","CPI","TOT","AGRWTH","M","2017-02",2.08292,
"KOR","CPI","TOT","AGRWTH","M","2017-03",2.277247,
"KOR","CPI","TOT","AGRWTH","M","2017-04",1.955335,
"KOR","CPI","TOT","AGRWTH","M","2017-05",2.003769,
"KOR","CPI","TOT","AGRWTH","M","2017-06",1.805735,
"KOR","CPI","TOT","AGRWTH","M","2017-07",2.166998,
"KOR","CPI","TOT","AGRWTH","M","2017-08",2.488598,
"KOR","CPI","TOT","AGRWTH","M","2017-09",2.000788,
"KOR","CPI","TOT","AGRWTH","M","2017-10",1.761811,
"KOR","CPI","TOT","AGRWTH","M","2017-11",1.153278,
"KOR","CPI","TOT","AGRWTH","M","2017-12",1.408035,
